"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPS6KA5",2.46996051663427e-12,-0.271949849539039,0.311,0.492,6.42090935904245e-08
"LTBP1",2.53872918194659e-12,0.681851444050182,0.395,0.276,6.59968038138836e-08
"SOS1",2.59374113523511e-12,-0.332702736409522,0.309,0.474,6.74268945515719e-08
"BCAS1",2.7358665195846e-12,0.445703847979023,0.833,0.827,7.11215860431212e-08
"AC104596.1",2.95642150411126e-12,-0.364979669059329,0.175,0.306,7.68551334208762e-08
"ZXDC",3.05402621715764e-12,-0.269633726653199,0.24,0.403,7.93924655412299e-08
"EBF4",3.27984840287588e-12,-0.252377121002512,0.087,0.191,8.52629390811614e-08
"AC098829.1",3.44711054290555e-12,-0.34832333367423,0.052,0.135,8.96110856733726e-08
"NINJ2",3.51955207767019e-12,-0.331813359495274,0.309,0.483,9.14942758111142e-08
"TUBE1",3.53231751619689e-12,-0.260661676174637,0.069,0.162,9.18261261510545e-08
"GPATCH2",3.75726262526554e-12,0.517335550670917,0.2,0.092,9.76737992064029e-08
"CDK19",3.96690928619643e-12,-0.326957677609655,0.776,0.877,1.03123773803962e-07
"CYP7B1",4.55355715661557e-12,-0.410265681937097,0.124,0.236,1.18374271843378e-07
"BCL6",4.81720482706292e-12,0.829229976387929,0.486,0.431,1.25228056684328e-07
"PCA3",4.94637185100501e-12,0.618017776450872,0.177,0.08,1.28585882638726e-07
"ME2",4.96887970191159e-12,-0.268089456374097,0.106,0.217,1.29170996730894e-07
"KANSL1",5.03501388957209e-12,0.383459135221658,0.695,0.686,1.30890221073316e-07
"KCTD1",5.07801979133144e-12,-0.400957261787024,0.096,0.199,1.32008202495452e-07
"SAT1",5.14137692524436e-12,0.620772713534421,0.177,0.077,1.33655234548652e-07
"AC125613.1",5.23667578856153e-12,0.560150814837201,0.157,0.062,1.36132623799446e-07
"LRP1B",5.35614177554252e-12,-0.320727717789021,0.63,0.795,1.39238261597003e-07
"KIDINS220",6.18038445460149e-12,-0.294836999445233,0.434,0.63,1.6066527428182e-07
"COPA",6.25457631803536e-12,0.603018548183743,0.511,0.45,1.62593965963647e-07
