"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MUC20-OT1",1.10881854013327e-06,0.381183784024042,0.67,0.801,0.0288248467693046
"ST8SIA5",1.11781906782504e-06,0.535246896995887,0.621,0.738,0.0290588244871797
"ROBO2",1.12470724321473e-06,-0.48023991932845,0.752,0.77,0.0292378894946102
"KDM4C",1.17650589699228e-06,0.300013854987863,0.693,0.816,0.0305844472982114
"FOXJ2",1.3366416276484e-06,0.263273904928355,0.178,0.14,0.0347473357523477
"ADAM17",1.34324259318539e-06,0.777999589620246,0.477,0.529,0.0349189344524475
"ZER1",1.53210520207053e-06,0.47408700207959,0.634,0.768,0.0398286068330254
"PLD3",1.60877820742833e-06,0.410586271969798,0.589,0.719,0.0418217982803068
"PLS3",1.66641832853138e-06,0.54239421842717,0.267,0.243,0.0433202108685017
"MYO1B",1.69076883849449e-06,0.275538727879737,0.212,0.302,0.0439532267255029
"TMEM178B",1.78331310680045e-06,0.306715425942538,0.87,0.943,0.0463590075243845
"TUBGCP6",1.79012954901879e-06,0.442668075825278,0.29,0.268,0.0465362077562926
"EIF3J",1.96190493871431e-06,0.552975908904257,0.373,0.382,0.0510016807868173
"RGS20",2.07211753253088e-06,0.360704509478301,0.103,0.07,0.0538667673756727
"PTPN9",2.25424456819165e-06,0.560651169456175,0.557,0.638,0.0586013417947102
"PTMA",2.27676901868108e-06,0.272512817379409,0.341,0.475,0.0591868874096333
"TNR",2.30750137961775e-06,0.377155828367854,0.782,0.892,0.059985805864543
"ERVMER61-1",2.56201435234132e-06,0.302761373077716,0.145,0.109,0.066602125103465
"UBC",2.94532907562669e-06,0.633660082768753,0.251,0.223,0.0765667746499913
"FANCA",3.13888311542381e-06,0.41284382920774,0.282,0.255,0.0815984054685574
"CRLF1",3.21066490837395e-06,0.355547029436419,0.209,0.174,0.0834644449580891
"PPM1B",3.36812586236038e-06,0.27072009881436,0.468,0.639,0.0875577999179204
"SNX8",3.65049340361305e-06,0.671695932133893,0.4,0.418,0.094898226520325
"AGPAT3",3.99286782275829e-06,0.56080976982466,0.465,0.52,0.103798591920424
"COQ4",4.35815655439291e-06,0.446950397854524,0.324,0.315,0.113294637787998
"SLC17A7",4.82581853559441e-06,0.404905849887453,0.552,0.636,0.125451978651312
"NIFK",5.25155172858969e-06,0.255387189411546,0.138,0.103,0.136519338736418
"UBA1",5.35879123834357e-06,0.251544372977596,0.228,0.193,0.13930713703198
"ATF4",5.43992139143507e-06,0.279875440769965,0.182,0.147,0.141416196491746
"SYP",5.67465298163483e-06,0.437262705273058,0.591,0.71,0.147518278910579
"KCNK1",5.80227317502965e-06,0.498591848861016,0.581,0.7,0.150835893458071
"MAPK8IP1",5.92620343695739e-06,0.2984645291376,0.217,0.184,0.154057584547144
"HSP90B1",5.99332310609052e-06,0.310739701688515,0.308,0.434,0.155802427465929
"MIR7-3HG",5.99793861257181e-06,0.302465493336974,0.228,0.196,0.155922412172417
"RAPGEFL1",6.02375652169401e-06,0.479315471802884,0.445,0.492,0.156593574537958
"SPATA33",6.03276618453635e-06,0.253436386435506,0.183,0.147,0.156827789733207
"SDC3",6.38179697264604e-06,0.419587399705435,0.246,0.218,0.165901194100907
"RBM10",6.89944335423565e-06,0.474684728120733,0.345,0.341,0.17935792943671
"EIF3B",6.9730100514433e-06,0.355296514867843,0.27,0.245,0.18127036929732
"CYFIP1",7.21533362013311e-06,0.465161939702935,0.519,0.62,0.18756981278898
"NRN1",7.28474039567566e-06,0.627444531797601,0.374,0.387,0.189374111325984
"UNC5A",7.75522294187991e-06,0.474770725556475,0.458,0.518,0.20160477559711
"ARFGAP1",8.03193271951537e-06,0.443848181816013,0.261,0.239,0.208798122976522
"SLC20A2",8.38100570057663e-06,0.414010247027671,0.639,0.77,0.21787262419219
"MFSD12",8.46473131973202e-06,0.279817305933213,0.175,0.141,0.220049155387753
"UBE2O",8.71038147929194e-06,0.469771409137767,0.535,0.637,0.226435076935673
"NDUFA10",8.80321401184651e-06,0.379824030026082,0.609,0.704,0.228848351451962
"PDE1C",9.90274631562194e-06,0.274361123772223,0.441,0.559,0.257431793220908
"FOXK1",1.03898109848181e-05,0.496629633485194,0.498,0.578,0.270093526361331
"EEF1D",1.06174460282789e-05,0.46142328218339,0.299,0.285,0.276011126951139
"CLPTM1L",1.11826926472305e-05,0.431196893476696,0.221,0.194,0.290705278057403
"GRIN2B",1.38891512944349e-05,0.362439055115619,0.821,0.931,0.361062377050129
"SPNS2",1.59529619530953e-05,0.574454449132477,0.348,0.354,0.414713198932665
"TXNRD1",1.72062373021164e-05,0.556305019651752,0.387,0.398,0.447293344905819
"HNRNPU",1.82230483311192e-05,0.469481339296268,0.671,0.795,0.473726364415774
"QTRT1",1.82677013099107e-05,0.495764284455397,0.375,0.385,0.474887163252439
"FAM193A",1.93543570494861e-05,0.407643750246988,0.599,0.739,0.50313586585844
"CEP164",1.96699946665115e-05,0.457455326367255,0.406,0.436,0.511341181350634
"CSNK1G2",1.98483859501927e-05,0.416828922451621,0.294,0.275,0.51597864116121
"MADD",2.04893149752652e-05,0.445964825226564,0.443,0.483,0.532640232096995
"MIR4435-2HG",2.25714605482503e-05,0.456304132227977,0.535,0.596,0.586767688412315
"ARRDC1",2.27583161329979e-05,0.277749234418065,0.222,0.191,0.591625186193415
"WDR74",2.3136301113374e-05,0.261659001337773,0.118,0.088,0.601451283743272
"SORBS1",2.59758059473922e-05,0.369749099326574,0.858,0.941,0.675267051408408
"YY1AP1",2.62274516548916e-05,0.500279961611764,0.361,0.373,0.681808833220563
"PDXK",2.72133682622228e-05,0.439943656008138,0.521,0.619,0.707438721344745
"RPS6KB2",2.82387009974633e-05,0.454001972258731,0.195,0.17,0.734093271130055
"CLCN7",2.82909594587437e-05,0.39274356201087,0.302,0.292,0.7354517820895
"SLC30A10",3.00094712164805e-05,0.626797696955523,0.385,0.39,0.780126213743627
"SCAI",3.50121158742418e-05,0.276769431753643,0.734,0.837,0.910174964266791
"B4GALNT4",3.57233792289473e-05,0.303240685865441,0.255,0.228,0.928664966435713
"EFCAB2",3.61201960373938e-05,0.448809379771105,0.448,0.499,0.93898061618809
"FYTTD1",3.91981445401089e-05,0.267288330519498,0.275,0.387,1
"SREBF2",4.12716361175479e-05,0.391170889896009,0.553,0.661,1
"LGI4",4.13480048426295e-05,0.429177442637016,0.422,0.455,1
