"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SLC4A3",0.00182680893947574,0.519859914945062,0.211,0.07,1
"CLDN5",0.00183456171904231,-1.93932294418221,0,0.153,1
"JADE1",0.00183803791378175,-0.30173237199084,0.053,0.255,1
"MSH2",0.00184165184864502,-0.25247475351886,0.211,0.49,1
"RDH10",0.00187672335906381,0.928723752965892,0.158,0.038,1
"TNS1",0.00187749745267571,0.353559033112181,0.474,0.236,1
"CFAP69",0.00190506747916571,-0.359704083421176,0.105,0.299,1
"EAF2",0.00191422770077697,-0.269811949219583,0.088,0.299,1
"FBXO28",0.00192484209373497,-0.250421708482467,0.228,0.503,1
"LRMDA",0.00192892287276299,-0.286638707677666,0.404,0.637,1
"PKN2-AS1",0.00195955159541161,-0.522579387581018,0.263,0.522,1
"WRN",0.00197784323411114,-0.322337060112968,0.281,0.548,1
"AC067956.1",0.00198544765865543,-0.309001547662856,0.14,0.376,1
"SPEF2",0.00200055435447145,-0.369825634969657,0.368,0.624,1
"PBX1",0.00204412868399191,-0.409948270393067,0.404,0.745,1
"SMARCAL1",0.00204709572089279,-0.305997328555478,0.088,0.299,1
"TEP1",0.0020471576635863,0.373040744807986,0.246,0.089,1
"ADAMTS12",0.00206400424301277,0.725793237770348,0.158,0.038,1
"CNTNAP2",0.00206881076737056,-0.555519115409898,0.561,0.771,1
"DCHS2",0.00207838207699935,-0.449418961179866,0.211,0.446,1
"CUX1",0.00208843636584401,0.685165272786495,0.895,0.866,1
"DLGAP1",0.00210361979417947,-0.573680989703132,0.561,0.745,1
"SLC13A3",0.00210673999660187,-0.400095099255758,0.228,0.471,1
"ELOVL7",0.00211414766898145,-0.886667688902696,0.246,0.503,1
"PTPN4",0.002117671545415,-0.337561062794323,0.333,0.618,1
"EVA1C",0.002117671545415,-0.425086667816459,0.333,0.618,1
"TAPT1-AS1",0.00212940434357809,-0.316603305970917,0.316,0.58,1
"RNF130",0.00213440190443008,-0.306865448554923,0.421,0.713,1
"ARID5B",0.00214691012796461,-0.419219623499251,0.316,0.599,1
"LINC02008",0.00217134222411164,-0.40982358076161,0.018,0.185,1
"PACRG",0.00217650814506419,-0.34693636325259,0.281,0.618,1
"TMEM196",0.00217805321782252,-0.504146218647136,0.193,0.42,1
"NMNAT2",0.0021783241791031,-0.440680982279144,0.351,0.624,1
"MALAT1",0.00218193276287181,0.253245743551073,1,1,1
"CACNG3",0.00218258680544653,-0.442579186244456,0.298,0.58,1
"CHD7",0.00219010411893629,0.652116050893649,0.281,0.115,1
"PGAP1",0.00220707710715585,-1.15650026608494,0.175,0.42,1
"SMIM13",0.00221900181455608,-0.280321161729853,0.035,0.204,1
"AC098850.3",0.00221986744842314,-0.411476153204843,0.351,0.662,1
"GRAPL",0.00222600882162009,0.796799971727595,0.158,0.038,1
"CELF1",0.00223865863336752,0.610208852712225,0.754,0.783,1
"MRC2",0.00224387155707887,0.900322828549208,0.263,0.115,1
"SKAP2",0.00224438193096229,-0.307578745340984,0.281,0.561,1
"AL645568.1",0.00224984595186263,-0.290481912040055,0.193,0.484,1
"KIAA0319L",0.00225583729187099,-0.319490479710748,0.316,0.637,1
"CDON",0.00225853864935338,-0.25243235161379,0.158,0.382,1
"EXPH5",0.00227114351951848,-0.314457064964776,0.07,0.28,1
"USP49",0.0022756654515741,-0.305474662524838,0.193,0.452,1
"RIMKLB",0.002299988562804,-0.363372201964465,0.228,0.478,1
"ST7",0.00230351724385855,-0.301528308001228,0.526,0.72,1
"WNT3",0.00230425997336874,-0.291744049263525,0.158,0.382,1
"BBIP1",0.00233879854575201,-0.311475301185058,0.105,0.325,1
"SLC2A12",0.00234459966004114,-0.286502224807097,0,0.146,1
"TEX2",0.00235368344524795,-0.273441175714245,0.316,0.573,1
"LCORL",0.00236012829701064,-0.397703179552187,0.228,0.503,1
"FAM214A",0.00236151978704349,-0.299137398662937,0.281,0.599,1
"PAM",0.00237872940610357,0.698705310805404,0.702,0.535,1
"RNMT",0.00238190575625517,-0.314564326620476,0.228,0.503,1
"COL16A1",0.00238508687419684,0.649802959428844,0.281,0.127,1
"GKAP1",0.00239423033318463,-0.555739575983965,0.123,0.338,1
"YPEL5",0.00239504529444686,-0.270821310328487,0.053,0.242,1
"ADAM22",0.00243548387277656,-0.546861657637115,0.456,0.662,1
"ADAMTS19",0.00249623257367173,-0.576136375706666,0.14,0.369,1
"DGKG",0.00249685526282408,-0.263790934460651,0.246,0.548,1
"SOX4",0.00250974442838984,0.563152932399511,0.14,0.032,1
"LTBP2",0.00250974442838984,0.796640339086853,0.14,0.032,1
"METTL4",0.0025131772385881,-0.276062426246402,0.053,0.242,1
"PCDH7",0.00251573423437452,-0.932528262794453,0.193,0.414,1
"KIAA1328",0.00252646209566609,-0.267131819741443,0.351,0.682,1
"ATXN7L1",0.00253797176452297,-0.37367564006108,0.368,0.669,1
"TMEM232",0.00255581395923467,-0.497232262084853,0.316,0.586,1
"NIPAL3",0.00258607251013013,-0.279310488403818,0.14,0.363,1
"SH3BGRL",0.00259093477040494,-0.475535653503171,0.211,0.459,1
"CYTOR",0.00260056041012456,0.996713183980556,0.421,0.306,1
"ARNTL2",0.00260397775833872,-0.350912836079835,0.351,0.599,1
"KIAA0586",0.00261034215237069,-0.312912595742135,0.193,0.439,1
"MDGA1",0.00261162048049178,0.318895768997997,0.14,0.032,1
"ARFGEF3",0.0026142700564713,-0.488652759379842,0.351,0.624,1
"TNRC6C",0.00261745853175489,-0.267145649022412,0.421,0.713,1
"AC016598.1",0.00262955372009472,-0.314368185910109,0.123,0.338,1
"TCEAL4",0.00263859594337084,-0.268798873093858,0.088,0.299,1
"USP33",0.00265549198833377,-0.457677752855861,0.526,0.752,1
"WDR19",0.00268109764547956,-0.379580318958913,0.263,0.503,1
"MSANTD3",0.00268795854705555,0.443577108317948,0.175,0.051,1
"AC010997.3",0.0027061207006419,-0.308337550317464,0.07,0.274,1
"STIM2",0.0027130762960071,-0.392034401779437,0.211,0.452,1
"LMCD1-AS1",0.00271815755517373,-0.400771790468277,0.175,0.427,1
"GSTCD",0.00272519929594904,-0.292081664165514,0.123,0.344,1
"PJA2",0.00273199772881818,-0.267582997328729,0.298,0.611,1
"PRKAR2B",0.00273527664461816,-0.281358313223315,0.246,0.522,1
"PPP1R9A",0.00276665032496805,-0.377466510118726,0.316,0.611,1
"LRCH2",0.00278178354518182,-0.260936763212598,0.123,0.344,1
"TMEM244",0.0027962374622772,-0.299693430624837,0.105,0.299,1
"NDUFV2",0.00281047623479557,-0.304528752480195,0.123,0.344,1
"KIAA1468",0.00281678728139628,-0.297869219750766,0.421,0.669,1
"LPCAT2",0.00282679884920734,0.320986573593181,0.14,0.032,1
"COL19A1",0.00284499236997094,-0.385485802323968,0.561,0.745,1
"ODR4",0.00285247937360528,-0.342870428925468,0.263,0.51,1
"LTBP4",0.00285546681548391,0.629404842333642,0.228,0.089,1
"CAMKK2",0.00285979655682085,-0.266662161918705,0.351,0.637,1
"CDH6",0.00286729881115999,-0.417468689418355,0.246,0.529,1
"BMP1",0.00289164831374597,0.695129602376179,0.211,0.076,1
"NEK7",0.00291972637580734,-0.318538963195125,0.211,0.497,1
"FAM102A",0.00296217656349748,-0.278720040267197,0.053,0.229,1
"AGBL4",0.00297844392627697,-0.480724888604954,0.509,0.745,1
"ATP6V1H",0.00298804429995692,-0.395789055798148,0.439,0.732,1
"SYN3",0.00299835172301616,-0.596676600488751,0.491,0.662,1
"POLK",0.00301559874011611,-0.3561236767222,0.298,0.573,1
"EML6",0.00302496444161634,-0.410747302897608,0.316,0.58,1
"MACROD2",0.00303494600839489,-0.52729092389237,0.456,0.688,1
"BRINP2",0.00305580658068512,-0.445836280932532,0.298,0.599,1
"PAWR",0.00305911860766552,0.721463582270815,0.316,0.14,1
"ADGRV1",0.00307099662321101,-0.318479193887524,0.228,0.497,1
"MT-ATP6",0.00307312508630589,-0.44796496881676,0.596,0.892,1
"DYM",0.003081660162162,-0.26351812347821,0.526,0.834,1
"SGCB",0.00310447909674844,-0.267422567097321,0.035,0.204,1
"DPYSL2",0.00310614201705123,-0.426790358822403,0.421,0.682,1
"MAP7",0.00310928984840227,-0.299266183930005,0.333,0.592,1
"RNF220",0.0031148235992983,1.54552144388595,0.386,0.229,1
"GLIS3",0.00314442100957961,0.674613517489896,0.439,0.229,1
"SPOCK2",0.00314661922539034,-0.600990724368294,0.105,0.299,1
"ITGA8",0.00316502229796762,1.0643898384469,0.193,0.064,1
"SYBU",0.00316672424609371,-0.497862617810958,0.386,0.599,1
"GAS2L3",0.00318443581862442,-0.289222961292674,0.035,0.204,1
"TENM2",0.00320346535610149,-0.804014055206928,0.474,0.656,1
"AC110023.1",0.00320359057317527,-0.603749423203032,0.404,0.65,1
"SCN3A",0.00322968382782287,-0.26106706936354,0.281,0.599,1
"SYVN1",0.00324267385829557,0.346620931076091,0.14,0.032,1
"NUP50-DT",0.00325965103491621,-0.374986734061883,0.193,0.446,1
"UPP2",0.00327028648365517,-0.409897822166087,0.246,0.49,1
"WASF1",0.00327613266608608,-0.371392304970963,0.316,0.624,1
"LINC00662",0.00329260267752476,-0.287476524012639,0.228,0.459,1
"PRDM11",0.00330467332928254,-0.260381071365903,0.105,0.306,1
"COL15A1",0.00330643574743073,0.90089547062984,0.14,0.032,1
"EFCAB11",0.00330649062038094,-0.349273470852685,0.088,0.274,1
"LINC01378",0.00331155193649954,-0.483476138052445,0.088,0.268,1
"MKL1",0.00333862837899119,0.625092799719946,0.789,0.796,1
"DPYS",0.00333973264178446,-0.317695789722583,0.105,0.306,1
"AC124312.1",0.00338679716895918,-0.306495569966329,0.474,0.771,1
"OTOGL",0.00339041421296849,-0.252748637812235,0.175,0.433,1
"LRRC28",0.0034031026145017,-0.268222463446097,0.281,0.58,1
"AC007785.1",0.00342609056700634,-0.295373484051233,0.105,0.299,1
"FAM189A1",0.00343962235095264,-0.524170048251235,0.368,0.624,1
"INO80D",0.00345033568221963,0.609375033865913,0.965,0.968,1
"ATL2",0.0034772877213151,-0.35994514686322,0.211,0.465,1
"KIAA1549L",0.00347908202137085,-0.39955418907867,0.439,0.65,1
"COL18A1",0.00352783968667589,0.848030766541747,0.333,0.159,1
"AC073332.1",0.00353022226014331,-0.417983407983184,0.123,0.312,1
"HECW2",0.00354081498163677,-0.443263554070971,0.368,0.65,1
"ADCY2",0.00358289661435921,-0.497903459431578,0.456,0.662,1
"MAP6",0.00358335112238599,-0.281173834443982,0.246,0.51,1
"MIA2",0.00360548104039595,-0.364879704355125,0.281,0.561,1
"AC103855.3",0.00363448006307391,-0.287703382113542,0.07,0.248,1
"AC104123.1",0.00368464044745513,-0.368039935147616,0.123,0.338,1
"RNF149",0.00370076656689845,0.761998067976081,0.544,0.478,1
"ATXN2",0.0037224812527071,0.660555530883089,0.702,0.72,1
"MBD5",0.00373058520048372,-0.348527085950737,0.684,0.873,1
"GLIS1",0.00373708357372292,-0.257039089777168,0.228,0.49,1
"ZNF704",0.00373918296354407,-0.251203660749645,0.351,0.605,1
"MIER1",0.00375275355416301,-0.391877504815879,0.246,0.497,1
"WDR7",0.00375348951170148,-0.424884708393423,0.544,0.72,1
"SYNM",0.00375930829810207,-0.407258821265201,0.14,0.357,1
"MIER3",0.0037681683077835,-0.302394689965778,0.035,0.197,1
"NKAIN3",0.00377533761391468,-0.418969482452013,0.105,0.318,1
"PLXNC1",0.00379790199049699,-0.357952688012902,0.158,0.382,1
"BHLHE40-AS1",0.00381063087806884,-0.283916774840816,0.211,0.439,1
"PIK3R3",0.0038136081236811,-0.438039870239357,0,0.134,1
"CXXC4-AS1",0.0038136081236811,-0.261901583293958,0,0.134,1
"TPK1",0.00381950400053104,-0.39206631228122,0.246,0.497,1
"NTM",0.00381952758464411,-0.620725390012846,0.474,0.662,1
"OSBPL6",0.00383923920993834,-0.405093477627287,0.333,0.605,1
"MYO5A",0.0038393671195004,-0.411133711963609,0.474,0.682,1
"PTH1R",0.00384546249060406,-1.18078022389549,0.053,0.223,1
"SLC30A4",0.00386624967560356,-0.322202985320762,0.158,0.369,1
"BET1",0.00389790351537496,-0.308957743016937,0.053,0.229,1
"AC007656.1",0.00392245813602403,-0.295989203749293,0.035,0.191,1
"NSL1",0.00395200248629141,-0.273956375901024,0.193,0.446,1
"RUNX1",0.00395637591197912,0.559245984378526,0.333,0.172,1
"TTLL11",0.00396024257015481,-0.479985852058685,0.474,0.618,1
"FAM81A",0.00399045596549692,-0.289522589667498,0.263,0.51,1
"TAGLN",0.00399901473982723,0.354853422435501,0.123,0.025,1
"AC087280.2",0.00401175673497322,-0.319436420947256,0.105,0.299,1
"SNAP25",0.00405649220449459,-0.402697097016867,0.491,0.688,1
"BASP1-AS1",0.00406182776440521,-0.305207838237434,0.316,0.586,1
"XPA",0.00406583375337809,-0.274808044626259,0.14,0.357,1
"LRP1",0.00410427473133001,0.964105950931599,0.509,0.414,1
"CLUH",0.00410963098615701,0.546745258174894,0.211,0.076,1
"AC026316.5",0.00411606324729195,0.4859266082649,0.263,0.115,1
"VEGFA",0.00411783448107594,0.523003961310366,0.193,0.064,1
"ARL13B",0.00417300337199005,-0.365568333253814,0.211,0.439,1
"SGCE",0.00419083797204199,-0.291591560654866,0.246,0.49,1
"HSPG2",0.00421343637605217,0.891857176805194,0.281,0.121,1
"CDH11",0.00424772760359354,1.45406271538006,0.526,0.42,1
"TEX9",0.00426712917750955,-0.303339309032057,0.053,0.217,1
"CD44",0.00432721610441848,0.553311824781665,0.158,0.045,1
"PRICKLE2",0.0043562402195714,-0.36222968450058,0.509,0.777,1
"SORL1",0.00436614185932262,-0.267536457806983,0.211,0.446,1
"ARID4A",0.00441686168496579,-0.25064527483883,0.333,0.611,1
"MREG",0.00441748149889541,-0.267020170138616,0.175,0.382,1
"ZFHX4",0.0044326955192259,0.347046344608125,0.123,0.025,1
"CCDC91",0.00444155416631194,-0.369687083355716,0.368,0.656,1
"TCAF1",0.00444299170167575,-0.303699183587055,0.281,0.522,1
"NR4A2",0.00445609142626897,-0.278907384379212,0.228,0.484,1
"CADM1",0.00448398995159798,-0.311770706103022,0.246,0.503,1
"SV2B",0.0044960903397588,-0.515060286624623,0.386,0.637,1
"NMD3",0.00450989701945617,-0.394128995553182,0.228,0.459,1
"PAPPA2",0.00451111605736179,0.423935315341588,0.228,0.089,1
"AKAP13",0.00451141213527968,0.940195220675173,0.719,0.752,1
"WDPCP",0.00453293088860424,-0.339546775831326,0.456,0.688,1
"DCAF6",0.00453367030864558,-0.363451290638507,0.456,0.752,1
"MAP4K3",0.00454417363804331,-0.381149715168225,0.614,0.822,1
"SMAP1",0.00461861518311552,-0.400020313751009,0.456,0.713,1
"LPP",0.00463442514715324,0.929759778071259,0.772,0.764,1
"LINC00702",0.00466046578124309,0.316206722536663,0.175,0.057,1
"CHMP5",0.00470108226299321,-0.296462866382368,0.053,0.223,1
"ANKRD7",0.00472020856899637,-0.29720729623832,0.193,0.408,1
"PLEKHA1",0.0047371325885601,-0.279904807754946,0.333,0.567,1
"CRY1",0.00474787451757669,-0.430744301388095,0.14,0.357,1
"PAK1",0.0047948371830156,-0.312735168728053,0.263,0.503,1
"RANBP9",0.00479532138531681,-0.328154088248264,0.368,0.662,1
"C15orf40",0.00487045032642694,-0.349225526777268,0.07,0.248,1
"GLDN",0.00487673261069778,0.331323209690363,0.105,0.019,1
"TBC1D2B",0.00489026812691131,-0.254276627879864,0.193,0.414,1
"PLCG2",0.00491670391558014,1.27488320203708,0.614,0.561,1
"RAP2C-AS1",0.00492542812779173,-0.30335381698024,0.035,0.191,1
"MYOCD",0.00497972070175256,-0.349724865774825,0.07,0.248,1
"NIM1K",0.00499302468373373,-0.267401958341449,0.211,0.439,1
"MAMDC2",0.00499843690502038,-0.296569155014647,0.281,0.541,1
"SH3BP2",0.00500912100202853,0.268162901749341,0.123,0.025,1
"ZNF24",0.00504211792797864,-0.266662029153136,0.088,0.274,1
"PARP12",0.0050476201654705,0.405537786309479,0.158,0.045,1
"SHQ1",0.00506514703584576,-0.422316069136746,0.105,0.293,1
"C1GALT1",0.00510048304926643,0.546405516927091,0.281,0.561,1
"TOP2B",0.0051005169316833,-0.257959094046138,0.298,0.573,1
"KIF3A",0.00516222925643725,-0.282886814772512,0.281,0.548,1
"LCA5",0.00525461419387743,-0.257173967180524,0.123,0.331,1
"ATG12",0.00526025101931045,-0.295266384025796,0.158,0.344,1
"IL6R",0.00531474842071311,0.298863273141778,0.246,0.096,1
"GPC4",0.00533069058916889,0.303038038968981,0.105,0.019,1
"CRTAC1",0.00535365115070718,-0.461224987398264,0.281,0.522,1
"MEGF10",0.00536841664880264,0.34570414918548,0.175,0.057,1
"NPIPB5",0.00537764253605832,0.682720642057175,0.561,0.51,1
"SH3YL1",0.00539761041021172,-0.259139777703187,0.211,0.452,1
"CCDC59",0.00553363439273731,-0.337141352801088,0.105,0.306,1
"TMEM266",0.00554197509069361,1.95289672008448,0.105,0.312,1
"PROCR",0.00557168792169637,0.490861864520626,0.105,0.019,1
"CEP126",0.00560254735322224,-0.31092855599679,0.281,0.573,1
"JAM2",0.00560624199549534,-0.387864231335019,0.14,0.331,1
"ERC1",0.00562614417781586,0.592119071025782,0.86,0.904,1
"ARHGAP44",0.00562935482432686,-0.442195913153525,0.386,0.656,1
"TRPC5",0.00567644299482036,-0.390484817723942,0.333,0.561,1
"SRRM4",0.00568003399551317,-0.352138348302626,0.298,0.541,1
"GBP3",0.00569583588548859,0.357038420378217,0.105,0.019,1
"ZNF638",0.0057382810145783,-0.361687658953579,0.702,0.936,1
"TIAL1",0.00574459283259599,-0.38948248299837,0.14,0.338,1
"EIF1AX",0.0057469118111892,-0.255086520945574,0.105,0.299,1
"GALNT18",0.00577240115981793,-0.781186306017059,0.298,0.58,1
"FAM171A2",0.00579872356108171,0.366045177818348,0.14,0.038,1
"PLPP5",0.00580239711141859,0.295934404972231,0.175,0.057,1
"ZNF675",0.00580825775701482,-0.321228597022071,0.158,0.357,1
"ZNF292",0.00581354130254199,-0.356159330866119,0.526,0.828,1
"RASGEF1C",0.00586719241688149,-0.362685962448898,0.281,0.529,1
"UTY",0.00590719778556288,-0.302420561965629,0.456,0.745,1
"COG6",0.00596086078053265,-0.345864310466325,0.246,0.516,1
"SIK2",0.00608716634676152,-0.445494335755678,0.544,0.828,1
"TUBB",0.0061112327958489,-0.366937952765927,0.035,0.185,1
"LINC01505",0.00611265754509548,-0.429744599870397,0.123,0.318,1
"ENTPD5",0.00614171996715395,0.499689778465841,0.211,0.083,1
"STPG2-AS1",0.0061720849018964,-0.302379685439103,0,0.121,1
"FOXC1",0.0061720849018964,-0.546815018532498,0,0.121,1
"SLC25A53",0.00621444392451036,-0.331231527628515,0.105,0.28,1
"BCAT2",0.00622913036097312,-0.25035094268805,0.07,0.242,1
"WWP1",0.00631060005623645,-0.264909099252818,0.246,0.484,1
"ZHX3",0.00634759672840797,-0.354188250407833,0.404,0.637,1
"HECA",0.00635256999302927,-0.360582284320065,0.053,0.21,1
"SETD3",0.00635624598240304,-0.375247369235796,0.263,0.497,1
"NHS",0.00638921497935383,-0.52071751544432,0.333,0.599,1
"CBLN2",0.00641367337691447,-0.475338749093776,0.316,0.58,1
"GNB1",0.00642500542184225,0.60477985860441,0.772,0.803,1
"PTPRR",0.00650123323516291,-0.314518350061501,0.298,0.554,1
"RGS5",0.00650153369800278,-1.08360552486931,0.035,0.185,1
"IL34",0.00650179558809845,0.605316316581236,0.263,0.134,1
"DCUN1D1",0.00653812111919131,-0.273249913804151,0.281,0.516,1
"AL589740.1",0.00655269809005879,-0.417749440649257,0.158,0.369,1
"TEAD4",0.00656539352673096,0.562917973040924,0.263,0.115,1
"PDK1",0.00661630102762884,-0.290445973591727,0.07,0.248,1
"SP4",0.00662205613445425,-0.308907367841472,0.123,0.325,1
"MINDY2",0.00663057311055732,-0.35436156889094,0.368,0.631,1
"ATP2A2",0.00667883832476488,0.531965966271292,0.667,0.624,1
"XYLT1",0.0066878578332659,0.935354782304228,0.439,0.325,1
"FTO",0.00672145381265485,-0.429851529195541,0.509,0.783,1
"MGLL",0.00674295990172826,-0.346411776803207,0.281,0.561,1
"HDAC2-AS2",0.00674802177141023,-0.251961973331069,0.07,0.236,1
"SDCBP",0.00680248852013928,-0.46279810207292,0.123,0.318,1
"TRERF1",0.00680659277718606,-0.289161599438975,0.193,0.414,1
"VLDLR-AS1",0.00682052847196389,-0.358501001106672,0.228,0.446,1
"TGFB1",0.00684977144879791,0.699564284294173,0.263,0.121,1
"SLC12A2",0.00690637198719599,-0.681775398574046,0.333,0.605,1
"TNIK",0.00694401465994744,-0.427296212071159,0.404,0.605,1
"LAMC3",0.00695151919135744,1.39151392346451,0.228,0.102,1
"TACC1",0.00698171915980453,-0.693587557528461,0.561,0.803,1
"IDI1",0.00702096358439273,-0.265023609098143,0.123,0.331,1
"AC120193.1",0.00706045157976692,-0.404559143941478,0.158,0.357,1
"ARL6",0.00711962388433958,-0.260216867757788,0.123,0.312,1
"MAP3K2",0.00716183641452822,-0.278784436652292,0.368,0.656,1
"KANK2",0.00717756638380772,0.554908972631953,0.228,0.089,1
"MDM4",0.00719871685816837,0.787320083066927,0.596,0.561,1
"PGRMC1",0.00722287634520124,-0.250088932988847,0.018,0.153,1
"CTNNA3",0.00725501952842693,-1.27445342155615,0.456,0.611,1
"NKAIN2",0.0072568046493671,-0.517272486044193,0.404,0.624,1
"VSTM2A",0.00727180402768103,-0.270035040815826,0.105,0.274,1
"FBLN2",0.00729205753485681,0.450275086453677,0.14,0.038,1
"GTDC1",0.00735026301977557,-0.479260442169161,0.456,0.694,1
"FAM13A",0.00740377269424352,-0.539904892032011,0.298,0.529,1
"SAMD4A",0.00750276465340454,1.14819951569702,0.649,0.573,1
"ZDHHC24",0.00750579609708659,0.398399446436701,0.158,0.051,1
"ZNF248",0.00760814384035032,-0.316011335571904,0.316,0.548,1
"AMPD3",0.00762582883548678,0.549388440022947,0.158,0.051,1
"AC024901.1",0.00762786433257472,-0.327581772070224,0.263,0.497,1
"SORBS1",0.00763525271960698,-0.480043185300948,0.719,0.854,1
"UNC80",0.00766325396610391,-0.387366066893498,0.386,0.624,1
"GUCY1A1",0.00766483786502719,-0.359071453863532,0.035,0.178,1
"KIAA1549",0.00772146794325891,-0.295803543269596,0.351,0.631,1
"DNAJC21",0.00780877690780746,-0.273375576644654,0.158,0.357,1
"COL5A2",0.00782507060213108,0.776081257162208,0.211,0.083,1
"ESAM",0.00783913326636727,-0.433011836839535,0,0.115,1
"ENTPD1-AS1",0.00788115464761521,0.95737288418094,0.228,0.446,1
"MYH10",0.0079038226290783,-0.371874737881207,0.404,0.624,1
"MARK1",0.00796213960403171,-0.372594271044142,0.386,0.637,1
"PHC3",0.00797140131343397,-0.286002380469087,0.456,0.771,1
"MTRNR2L8",0.00807304088747749,-1.46746550544729,0.228,0.408,1
"SNX31",0.00808613569575504,-0.312410092333787,0.053,0.204,1
"MROH1",0.00811624021395606,1.09210253674449,0.526,0.497,1
"MRPS5",0.00813988102294851,-0.284637042970159,0.211,0.427,1
"SEMA6D",0.00816678131973666,-0.629509913668986,0.439,0.631,1
"KIAA1147",0.00817522536245164,-0.269087927532946,0.175,0.376,1
"RAB31",0.00820747340584431,0.801766437343474,0.333,0.191,1
"TGFB2",0.00823637154579013,0.562418479197342,0.228,0.096,1
"TBC1D5",0.00834817766862272,-0.463046383539422,0.561,0.834,1
"CD99",0.0083513035106118,0.525621549076385,0.246,0.102,1
"GRIN2D",0.00836444941379376,0.364658535016164,0.123,0.032,1
"HPSE2",0.00846011881740035,-0.461148805473601,0.263,0.484,1
"CDK13",0.0084798765055834,-0.346460239926061,0.526,0.803,1
"ANXA4",0.00848854237945091,0.398429195280789,0.228,0.102,1
"DGKB",0.00848906461393678,-0.341628569263382,0.439,0.694,1
"FAAP100",0.00855681240690348,0.55029414979183,0.193,0.076,1
"INTS12",0.00859213859238023,-0.325644034712823,0.088,0.261,1
"EIF4G1",0.00862814816622349,0.688300343323186,0.333,0.191,1
"BDP1",0.00864216441423336,-0.357472097529411,0.614,0.783,1
"GFRA2",0.00867849635276522,0.281988190384116,0.123,0.032,1
"PXN",0.00871836616752629,0.358853790199859,0.298,0.14,1
"FAM228B",0.00872438348165471,-0.311119961084552,0.228,0.471,1
"LINC01609",0.00874771808804543,0.677398555773359,0.298,0.153,1
"IGFBP5",0.00878599975718106,0.289252669517928,0.158,0.051,1
"BSG",0.00881207828642937,-0.924900690873836,0.281,0.478,1
"GAN",0.00891062114333218,-0.30718576903699,0.14,0.331,1
"DOCK9",0.0089304763486007,-0.895207024536087,0.544,0.828,1
"PRRC2C",0.00896236847179455,-0.33046800735928,0.649,0.898,1
"TPR",0.00905527266168227,-0.36644794665413,0.281,0.503,1
"CDH20",0.00909697995278128,-0.494129977536818,0.14,0.318,1
"RELB",0.00915946166322801,0.76811600524493,0.193,0.076,1
"TMEM65",0.00919287182911569,-0.267335494066386,0.14,0.344,1
"NGF",0.00928655632079504,0.576343422342762,0.211,0.083,1
"DSCAM",0.00932775369928611,-0.490187812869846,0.491,0.688,1
"WNT5B",0.00940847796045388,0.337314404845654,0.211,0.083,1
"MFSD10",0.0094109411655938,0.404250491939558,0.193,0.076,1
"FBXO32",0.0094442645870941,-0.260432170530087,0.246,0.478,1
"PKIG",0.0094442916987008,-0.359283087039256,0.316,0.58,1
"EPB41L4A",0.0094964739937164,-0.28035589533376,0.404,0.701,1
"IRF2",0.00953836461924516,-0.254710897499879,0.175,0.382,1
"WDR17",0.00958541696117437,-0.298750369518423,0.351,0.586,1
"KLHL24",0.00960447787155754,0.332053134783647,0.386,0.656,1
"BTNL9",0.00966856151747948,-0.821227241295696,0.018,0.14,1
"MYRIP",0.00974550390032498,-0.601775338362441,0.228,0.427,1
"KSR2",0.00974654958920435,-0.474074666814499,0.404,0.631,1
"TMEM132B",0.00986354226035365,-0.478575200253766,0.439,0.65,1
"TTC19",0.00989199773064861,-0.272559758666507,0.316,0.58,1
"SENP7",0.00990302185236071,-0.456124733360839,0.316,0.541,1
"ZNF608",0.00991861509073464,-0.362678230069067,0.053,0.204,1
"RALGPS1",0.00998905364204388,-0.330858750629392,0.316,0.554,1
"RBM33",0.0100272365736208,-0.334246735007525,0.456,0.726,1
"DCDC1",0.0101056398267461,-0.312775829024095,0.123,0.287,1
"AC022414.1",0.0101415291918673,-0.469289376195842,0.07,0.223,1
"SMAD4",0.0101415291918673,-0.319739915916602,0.07,0.223,1
"TMC7",0.0101599996233064,0.560510574764506,0.246,0.115,1
"PSME4",0.0102024539910652,0.852251144619724,0.579,0.529,1
"TGFB3",0.0102259659299962,0.942701614657754,0.123,0.032,1
"CCDC30",0.0102869005576419,-0.296487094331673,0.298,0.541,1
"UMAD1",0.0104028246782655,-0.471166262633469,0.368,0.611,1
"KRIT1",0.0104331381880289,-0.263461952921132,0.281,0.516,1
"POM121",0.0104634985618738,0.564911715361749,0.561,0.465,1
"ITFG1",0.010483890765389,-0.362722536606323,0.596,0.764,1
"AL035530.2",0.0104981697010457,-0.251210245709216,0.158,0.357,1
"ROCK2",0.0105516006922446,-0.477543350638199,0.667,0.841,1
"DENND5B",0.0106359842884892,0.471314800804777,0.456,0.745,1
"VPS13A",0.0106683662087084,-0.385112965615762,0.561,0.745,1
"RAB1A",0.0106706160522792,0.683966780231183,0.649,0.592,1
"PBX3",0.0106940331209472,-0.4321167526787,0.333,0.529,1
"BMPER",0.0107083956004232,0.278878424266945,0.368,0.599,1
"YAP1",0.0108342253030644,0.758803436099348,0.316,0.166,1
"SHTN1",0.0109293801985534,-0.293787625979897,0.368,0.586,1
"NR3C1",0.0109396955697686,-0.333709316590516,0.649,0.803,1
